case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_train_0239,id_train,openfoam_cases/id_train_0239,true,,8,9.129423,2.944268,5.22131,1.344589,44.582129,240,37,5.22131,false,f68f84196786b1f3674048a72e76fbbc4bf827fcdbe0ca7dbd81dd9759bbf790,a30987a9deebb5c951d652265d830bef2dcf174cafd7d9e32d421174353e989d,generated_not_solved
id_train_0130,id_train,openfoam_cases/id_train_0130,true,,4,5.812784,3.715576,3.713455,0.633914,19.576363,240,23,3.713455,false,4c4dabcc12a142eefdfa3872ce393097dfae880ea7b22c6d5e141d88957184c2,8c2ddf41233b1716e679d3366315decd57aa2846bd1ffb619957eae83cba8bb7,generated_not_solved
id_train_0196,id_train,openfoam_cases/id_train_0196,true,,5,9.671439,5.693917,2.53816,0.706617,13.31812,240,39,2.53816,false,c77f0e7e14d7cf92ad78385fe896403dc0d6896dc77577e1453399cea35f81e2,83ede8f7f53147535275ed99bcdd4ead4fb10dfd81d119b34fac60672fd0639e,generated_not_solved
id_train_0047,id_train,openfoam_cases/id_train_0047,true,,6,8.90805,2.935682,5.843905,0.871731,39.812059,240,36,5.843905,false,024ec104581f22308140e78673241b4154e4a9659162dc2bfdbfaf46f2a96070,31f8737a96942f37ac56eb2c7075689a33be052774dedc4d8e2c2efd1867106f,generated_not_solved
id_train_0203,id_train,openfoam_cases/id_train_0203,true,,7,9.461425,4.43778,5.490239,0.785704,42.93626,240,38,5.490239,false,717dc2ae20aa00e681f1a922a63cb676dde93816d8eb3a77feeeec2192e00c3c,c843486cde3ae1f5a662748fbac2ef89bbb4bc354d62798aff3fecef18512859,generated_not_solved
id_train_0219,id_train,openfoam_cases/id_train_0219,true,,8,7.954742,3.707942,4.574277,0.211374,6.211039,240,32,4.574277,false,32ed8c905c7421cf0c4944937469eeb4e4246876e1e2bbf77efc9cf1395a263f,3689280d3142823297257de8a8f2bd897df7de8da95fb854a39c5c370a93a945,generated_not_solved
id_train_0045,id_train,openfoam_cases/id_train_0045,true,,4,7.462585,2.676753,4.279374,0.417569,14.904128,240,30,4.279374,false,03523d8b3ca9e0f927cffa8498f4a3a337734a65f70a02d9f0a8f3ca82e127c1,4b45f550dfc02991f794dea1969906b16ab53cb7b1b0c863016d2e8cc5db4d7e,generated_not_solved
id_train_0301,id_train,openfoam_cases/id_train_0301,true,,5,5.218561,3.877285,5.106163,1.134481,48.806594,240,21,5.106163,false,38526006e418ef64672a7f53dad45fdb7ee8f24c8e3f3b1acfb25ae861182fef,f058502286a9b8bed53c7691c80dd8efb8a1a14b3aeee450a3f54a051768ff16,generated_not_solved
id_train_0387,id_train,openfoam_cases/id_train_0387,true,,6,7.783779,3.995465,4.201759,1.089986,35.962046,240,31,4.201759,false,c13847418b5754bbb58f9042c50959e9232c850ce8b339097bd723e168603212,19be73397cf69226dd6b99026568728f7f240dbbf3f56cc1dd862a624d997c35,generated_not_solved
id_train_0353,id_train,openfoam_cases/id_train_0353,true,,7,4.344489,2.084871,3.196287,1.221302,39.364305,240,17,3.196287,false,51cc6b86ec43a725413da2bfb9661bb0adfdb00732d4d699f981031db483ad57,d8e2b704eb9ed32513748a8269f33023c3f9fbc15cc42f9349cc64ceab17fda3,generated_not_solved
id_train_0359,id_train,openfoam_cases/id_train_0359,true,,8,9.65751,4.772956,2.961563,1.104037,21.25263,240,39,2.961563,false,e06d5397494689beed9e007c1f1769e6dc94bcbbc4c27a5a90a4840d49863999,3c9e7621db55ffca7c97023e31dd455ae30e9a2af1b05f02f6a3bf1856072d86,generated_not_solved
id_train_0025,id_train,openfoam_cases/id_train_0025,true,,4,4.52084,2.534162,3.73619,1.397573,43.642951,240,18,3.73619,false,76361daff60aecf246dd50748c413fff9834cc3b4a493e837c49d475ff148382,e7535af62dc4f4e4c744bb32b201c72752c04c7b988a9b380e0919f61f2b4cbf,generated_not_solved
id_train_0071,id_train,openfoam_cases/id_train_0071,true,,5,4.797244,3.134493,2.10462,1.32977,25.087958,240,19,2.10462,false,79035eb7b48963b8694ae2ee406986d6e44eb58f434d5c84acf3332be2db7a12,44b414edb3720dabdeab19cf704225052ae8eea01efc462b20c9af607be55385,generated_not_solved
id_train_0397,id_train,openfoam_cases/id_train_0397,true,,6,4.16538,2.740347,5.022747,1.288627,42.861405,240,17,4.16538,true,8e8ee41c091785aba1eaaabd16baa2c0b81c0a105848250cc3fa5235a18125bf,ed08411646c3823a988588064d06571dad378e777c34b035661c356c0e61a759,generated_not_solved
id_train_0363,id_train,openfoam_cases/id_train_0363,true,,7,6.538146,2.567104,5.074713,0.722017,37.075696,240,26,5.074713,false,763371b9765483131da266ef097f92a6bfb0ada4d1a9835b9d1ee1749dd153df,d1d568451b74d415df379c6332dd5c96f14869a943a3cf3c6fa53aeae867a8f0,generated_not_solved
id_train_0059,id_train,openfoam_cases/id_train_0059,true,,8,7.832017,4.70837,4.168335,1.051637,29.957708,240,31,4.168335,false,59ba879b512224d53346190b31877c422c369f2a32818d00aef16b34376dc479,ddfe7cca9da76a98e94f9cb9ffb2c1ec48c7349eb52022c2d65ae4eea4022803,generated_not_solved
id_train_0145,id_train,openfoam_cases/id_train_0145,true,,4,5.295718,3.369887,5.378362,0.795459,35.875328,240,21,5.295718,true,5ad141d7d2681faba232b70f6fee52f645e2dfdb18b2d27c9b685dcd7ce16a7a,e9a4c16906c5a59306c7627ef4291b640f9235622ad56d6b883604faeb78b317,generated_not_solved
id_train_0156,id_train,openfoam_cases/id_train_0156,true,,5,9.153237,3.109078,3.967322,1.364664,48.553992,240,37,3.967322,false,d9c561b204d61d99f8f728ad3c8b527c8efdc08081a31ea6ddf618667c871114,4d4d9886225eac58669cedb4299e1520b0825902cecd0efe16030c74d72d0ff0,generated_not_solved
id_train_0092,id_train,openfoam_cases/id_train_0092,true,,6,7.267505,3.864253,4.656122,1.27096,47.971216,240,29,4.656122,false,5f8a368263c22aee0ffe8b004e921b83fe0a6afc3a6a150e944e4e72e969a21f,34998b14737e5afed05e5d6f0ceabf1959f825124ed451151a0883ff2375c3f2,generated_not_solved
id_train_0043,id_train,openfoam_cases/id_train_0043,true,,7,4.550226,2.059237,4.41856,1.006016,45.837438,240,18,4.41856,false,b43c21dbcda0bd793f7a9d17a8af7f7806fc67ae172da2e0e1fe30682a689232,33230ce29308682a0a1352672723d3b8740b34b66a524895fbc322861296a65a,generated_not_solved
id_train_0269,id_train,openfoam_cases/id_train_0269,true,,8,4.541365,2.088359,5.656143,1.219148,38.28987,240,18,4.541365,true,e0eb859fa529819f609cbad0f14c88767b817773550a4c2b1528b73c715ecbe7,837469153100c8c346451694e3e51d45f8579e1b1a973a51563407c9b60219ca,generated_not_solved
id_train_0250,id_train,openfoam_cases/id_train_0250,true,,4,7.619924,2.638698,5.209176,0.884063,42.186988,240,30,5.209176,false,0401486d658e7965d56012c010c226c4093dcdc8809942e0070bcb84950d2c3d,7a181647e2818f759d63ef53aa0d3530c868b5b2d558cef1d50cd90cfe0be7f5,generated_not_solved
id_train_0266,id_train,openfoam_cases/id_train_0266,true,,5,8.556099,4.220222,5.814495,0.388342,20.330533,240,34,5.814495,false,ab874f80d06bb285d862aef03547ac63b3383f4f56e3568ee98f6f55ec2bc107,1dc727281b1e5133530bb85432086aa077d07c9584267bf1a8a0d7a17883ef3f,generated_not_solved
id_train_0182,id_train,openfoam_cases/id_train_0182,true,,6,7.826016,3.249181,4.756612,1.226753,49.745289,240,31,4.756612,false,8b43358a97e40dbdbb48469356e3d068674859305ee51775583f8c9676462660,c80c295e69ebe17309f1a3a9bfc127e06923d74c52fba4533e0991109541c35f,generated_not_solved
id_train_0053,id_train,openfoam_cases/id_train_0053,true,,7,7.203682,4.649857,3.535106,1.187893,44.324085,240,29,3.535106,false,e74e7895357130a37974f456828140571f2c5333af9bbeed2ce7d5b5a53460a1,a519b65c523fd137d08e3dc842d8871bfdc8d73377da64ed48cf86efe23480e9,generated_not_solved
id_train_0309,id_train,openfoam_cases/id_train_0309,true,,8,9.514085,2.871628,4.629844,1.261052,41.301821,240,38,4.629844,false,bd9f72c8fbe0eb10de519c7cf4f5dad513d6bf9b0a0fd88fe6551f289d85fa49,101e8a39eaf244312feb5b07f576a6d9a3edb7993002522b8cfdf10a7a394f4f,generated_not_solved
id_train_0375,id_train,openfoam_cases/id_train_0375,true,,4,4.013808,2.394267,5.233566,1.04017,38.565855,240,16,4.013808,true,65f5e5b388d59df4abd8998c294ccba5e32957a6ea32ab8fbd4b721d55b930ce,2aa10e446314af1afd2025194644847e1024e12bc74269dd916b0a6ff17f490c,generated_not_solved
id_train_0106,id_train,openfoam_cases/id_train_0106,true,,5,9.004612,2.12878,2.766178,0.269645,6.774574,240,36,2.766178,false,f3e820283858273562501d00c0587724a0e90cdf92e2c083c6142e4f487489ef,9127cfdea603344df9c4193e176a2daacd0026bddf043acd0bdaa7fcbeb5385d,generated_not_solved
id_train_0317,id_train,openfoam_cases/id_train_0317,true,,6,5.841423,2.530282,2.866369,0.826157,20.626454,240,23,2.866369,false,bd8e47e21b7e8d51c97ba75a11a7dadc901343bfd922735e887305ff5af68b65,5f7065ef3f3ae00bc7699ec9b1d98262ed19b0c3df9db02308b10562ca421d7a,generated_not_solved
id_train_0158,id_train,openfoam_cases/id_train_0158,true,,7,8.072592,4.983726,3.048187,0.895132,29.143167,240,32,3.048187,false,db84ea73d1210b9880c2cea5eecc1ce690a256bd98a06d8d618d5f836a21a232,91803fc0459c38a412aaa3a456cc981ab6efa76c9a67a831f66b1c651144d71a,generated_not_solved
id_train_0264,id_train,openfoam_cases/id_train_0264,true,,8,9.338263,2.926822,4.238578,0.93754,30.917636,240,37,4.238578,false,cd25d65bc904651fdaac02ffb4b21fb725afc9787057edfaef4d84dd044464d8,d237d5c0014768e4a728b98541840d0cbde0c5b15c3c6eb70d3d604d2a143cb0,generated_not_solved
id_train_0140,id_train,openfoam_cases/id_train_0140,true,,4,8.063702,5.582911,5.451133,0.949514,48.295488,240,32,5.451133,false,cde5fe831a9f7f66bd3f97b8620d87756e4fbbfa205df4cb2ae76c2aeecde68f,5971a30fd8de78225bbf0b38479bc46e5f9c217954e4d4d64faaded4d1ad851a,generated_not_solved
id_train_0241,id_train,openfoam_cases/id_train_0241,true,,5,7.50527,2.555502,3.09018,1.129214,32.265237,240,30,3.09018,false,4295a18f0890befba1a612a66c278103cd4a9cdc4f18995bad41ba8ffd7b1265,60aff6ca4ed0ee280a8a3ea321c93673484becc653255d44ed19ea2e61871a95,generated_not_solved
id_train_0262,id_train,openfoam_cases/id_train_0262,true,,6,4.726262,2.18046,3.067341,0.973593,26.22103,240,19,3.067341,false,bd587b9570f369e948f0e70b1c3fcbc0e8d8de7c785910013ffe79ebfae0731d,92fff0b7df33485855bec0cf48ca9cd37d65a28ab2c5e6cc84593f4d3d2ebbf8,generated_not_solved
id_train_0373,id_train,openfoam_cases/id_train_0373,true,,7,7.04885,3.150901,4.807515,0.474433,24.951175,240,28,4.807515,false,c432730b9db9d97029dffe22a8001053e3dd66a3fe6c1e717e18c0354276f741,c925030fa6500f7638156e21402432078b898b5b87212b6ec9ccf49851faa660,generated_not_solved
id_train_0179,id_train,openfoam_cases/id_train_0179,true,,8,8.289994,4.072642,5.03619,0.495744,19.637758,240,33,5.03619,false,2c5446289607fe1ad5e1ce89b41fc69022d09e944ed890abf6278bba9df798a8,8122af2ddfbeb7740bdb272eb08646c2f582e4a109e82655f22f1ebadf3c91f4,generated_not_solved
id_train_0205,id_train,openfoam_cases/id_train_0205,true,,4,7.679286,2.559718,5.281089,0.748767,37.791978,240,31,5.281089,false,08cdbfbdeef1133295badf13f175bdde2bcabc96cb6a05f2d1a0fe5a05e4232f,5c2813eb2e5d13843d177c8227d3c88e376517d48663d871860a5242478cfecb,generated_not_solved
id_train_0016,id_train,openfoam_cases/id_train_0016,true,,5,9.077524,5.516072,2.540794,0.371026,8.911766,240,36,2.540794,false,9dedafafcf9286d4ac0213c606d205f5cd0edfd925e90c627c95f7a2ff40e017,fae1e480bcfbadef4ebaad4aefbe2bbb35e6c6d324a9550aff49e3cd2c7e21a7,generated_not_solved
id_train_0212,id_train,openfoam_cases/id_train_0212,true,,6,5.039332,2.814973,3.313862,0.339718,10.052264,240,20,3.313862,false,c08ad8fca37c74af2756292db7826515954e974cef2ae19ddc3847f5932e8a29,da60488c5000c4467b620919fae03e4cf144826a53becbb14004495310f91d18,generated_not_solved
id_train_0388,id_train,openfoam_cases/id_train_0388,true,,7,9.04004,3.414648,3.951152,0.321984,15.424254,240,36,3.951152,false,b07fa5db55f8fdc35cda6eef0efdf56e9f42af80313977184e86a0837c686012,119107687974032b89124358966de2bb1c13512a7dae09273b94b84eea8cd9b9,generated_not_solved
id_train_0114,id_train,openfoam_cases/id_train_0114,true,,8,5.670647,4.099812,2.946836,0.606274,14.185577,240,23,2.946836,false,97b81d77ab53c4ed6e2522217bce0131e7298aca0bfc1d32628a8277f1ae1fcb,ffdb5b22bea758a5baa9c38faf48d054891e77ad1ead6fb9971b0025a177ba37,generated_not_solved
id_train_0325,id_train,openfoam_cases/id_train_0325,true,,4,5.438108,3.676804,5.60265,0.632592,33.81734,240,22,5.438108,true,9a573b9e65bb95cbb109180ab13439f4ff02788609ce2875a63eeeefb8ced253,42a9963e8327c10fd3f74557cc7f91c0068fa0d84010caf6f70a26ed103f7f82,generated_not_solved
id_train_0296,id_train,openfoam_cases/id_train_0296,true,,5,8.997502,5.490853,3.369925,1.337763,43.862394,240,36,3.369925,false,b2ebb34a2ec97570ae26cf73b0d8cd6c2cf9dc23f3a2b8346712bd053e259bdc,857408f660b7ddfec4fce1dbff96e570ef796f47e8b44246c6c36aa4bb648c37,generated_not_solved
id_train_0067,id_train,openfoam_cases/id_train_0067,true,,6,4.063388,3.040365,5.124242,1.184664,43.388511,240,16,4.063388,true,57c1969b1a93b867bc731e0b2a1f7987bd25c8b741390c781f700ab45055e346,032b2be49b5d6fc6af272c7a29e7ce406125933198582104df78100e8d89d7c7,generated_not_solved
id_train_0063,id_train,openfoam_cases/id_train_0063,true,,7,9.019474,2.243504,4.859591,0.753712,44.91527,240,36,4.859591,false,5f01520fe430522aea924296a1825072e767cc8b20d739dc2ffe4dec3a7014e0,dae760d869193cd8d4a7aa193d724ad3eaa609e2cf1aab3c247e6c245143bc4e,generated_not_solved
id_train_0109,id_train,openfoam_cases/id_train_0109,true,,8,4.995609,3.348604,4.623072,0.788266,28.955816,240,20,4.623072,false,fad41d17c5d3069ff99762ec91154d3f7cde9ef901c27a0051b197b5fdfe8bfd,968de3f1d03c846262af44f7a0862e4b907f0f8b65e9253408219539d548c996,generated_not_solved
id_train_0070,id_train,openfoam_cases/id_train_0070,true,,4,7.935477,4.95992,2.045717,1.101984,22.462997,240,32,2.045717,false,d38f244ae117cca1d22b3d550e644adf4b008c9f3cba32ef89d7652ace34d135,17516bd56906d0b1754068d7f82ec7b7f4c2845a08f17e8baf19a0f3e0e44660,generated_not_solved
id_train_0396,id_train,openfoam_cases/id_train_0396,true,,5,9.910456,4.392562,2.899703,0.657061,19.149502,240,40,2.899703,false,f4eaa1fed9eaf2fc3bbe4aca33f4dae56cc270a999e5977b13479b57c1974912,5494e07761210bf77618ab12b4c249ee5263e12a3e74fe0ff9aa934d17602a6c,generated_not_solved
id_train_0027,id_train,openfoam_cases/id_train_0027,true,,6,6.403941,3.772798,2.938362,1.32386,40.09897,240,26,2.938362,false,d5061b4366b51cb695f607199ae57f6b1674be98e4e032e6a45ecba779e7f2c9,f7104e9a8991844c67178c4fb5c4f93c5550243a301095e13fe08cd416f7a164,generated_not_solved
id_train_0348,id_train,openfoam_cases/id_train_0348,true,,7,6.901652,3.05515,4.434234,0.482993,26.665705,240,28,4.434234,false,c1d88274ec07d4dda37a698cc859ac3887d27c6c7d4b0ef2409a90f6c5fd92cf,ccb990ad9ba828e5aaf69482a3b784b066754ab7ca65836499f946f97d52289e,generated_not_solved
id_train_0334,id_train,openfoam_cases/id_train_0334,true,,8,8.318933,2.177264,4.515415,1.015412,37.724124,240,33,4.515415,false,6d880e798adaae72f05882804dc053b8e865c4640c19d36a5983aa4e2e324caf,bf7e8e91becd7e821eafce38626f5983f38ba6e97c42bb40e5bf8ae5dfd4d115,generated_not_solved
id_train_0095,id_train,openfoam_cases/id_train_0095,true,,4,7.164031,2.009966,4.091222,0.42824,17.748857,240,29,4.091222,false,8a2d4165541a50bea30ef136dbdb90522b836e75004e4641dac8c05caf83fbe7,063aa9ea6559938e8ae26fa3d99a458e9f1aa99bf2a96e8bef4fa784d61e7c82,generated_not_solved
id_train_0261,id_train,openfoam_cases/id_train_0261,true,,5,8.533014,5.511665,2.674657,0.696892,19.005406,240,34,2.674657,false,8c50baa8dd96ed2c2058e61b3a46ae01179920d4a64fda99ff8b86938b1292f0,1da0181eacd49bf16f5b2de5325fb94290f01d0c218d8553cd0828ebf5d15245,generated_not_solved
id_train_0167,id_train,openfoam_cases/id_train_0167,true,,6,7.48572,3.66431,4.884214,0.593211,29.87707,240,30,4.884214,false,0daa5d6d768e948e5a1550693de48a2a0c6eb305aca4e6ff7088f5d3b825825d,a9f6b58bbb44cc914c0de93d60c6d03cd8413e8fe003ab7c549fefa69fe250b2,generated_not_solved
id_train_0178,id_train,openfoam_cases/id_train_0178,true,,7,8.83567,3.248294,3.81917,0.507171,24.464474,240,35,3.81917,false,0811e007add03a59045974e3cd8baa9994726e543df8beb32f6c422af495eecd,e62ecbf9c71cc2f7b0b24801b2a6aa227de96db99379dc2abb56202520978c7d,generated_not_solved
id_train_0184,id_train,openfoam_cases/id_train_0184,true,,8,9.395096,3.060265,3.188158,1.335209,35.135294,240,38,3.188158,false,121a49dc91d13fdd926a0b0ffa41896842d72f4c9f0443cf891e927dfee4eb4c,e2b4e91ca1ba3aae86ae0f3619ae58842f6949e7d90a782b200868b32b0ade63,generated_not_solved
id_train_0060,id_train,openfoam_cases/id_train_0060,true,,4,5.41773,2.212417,4.164804,0.791426,34.316507,240,22,4.164804,false,3a7e55e5792e9abc250a3280cb09b3e6013e95f7bad1bac1f1e947463ca4bc8c,9860501aa889b1723b60ce8f1eb15eaad3a81aaa9a19049d0811ee83788882c7,generated_not_solved
id_train_0286,id_train,openfoam_cases/id_train_0286,true,,5,5.19501,2.045046,4.767671,0.996182,48.968863,240,21,4.767671,false,bf42877c2b08bb7eafd0c2133c5211bd25334b2dc79c316de217c94960672e8e,a7040319e056e7770ef02115bf6f8c1340128fbc361b0bf94486be1f38cf8a85,generated_not_solved
id_train_0257,id_train,openfoam_cases/id_train_0257,true,,6,9.647022,4.122629,2.782297,1.177891,35.741876,240,39,2.782297,false,4a80d8a6e2e87338bf0e5ca5462ea350a4f07cbc092192050921dcf50fb37bd9,7ec9db82d8db39b26c070793071a54956b9c8d57e59332cf564a238fc9158076,generated_not_solved
id_train_0018,id_train,openfoam_cases/id_train_0018,true,,7,4.273981,2.493053,2.800853,0.880573,31.580311,240,17,2.800853,false,dc7a3ab4dce7b92177b69256bd432b628134c7d30e413cbf7922055776dc91c3,785cbb5a1ac78a4106149fd5374d80fdcd85e74530af1a07344d47fcdb8480d7,generated_not_solved
id_train_0329,id_train,openfoam_cases/id_train_0329,true,,8,4.814796,3.472792,2.250601,0.852795,17.129774,240,19,2.250601,false,9917fc6e17435d78b1d07e32780421fa3ff67ebee4b98c48e16fa02998386fe2,b32533c7a8905b536ec643b9acd0db272b2c9b45a6c663216f66e549ebc3b568,generated_not_solved
id_train_0225,id_train,openfoam_cases/id_train_0225,true,,4,7.724309,2.5605,3.837494,1.070667,43.051372,240,31,3.837494,false,faeb3167ea7607a45699e690255bfdd9846e38d9c682957acef24d57e5dd493e,46416d7d6a3b419e0da06866427e4bb808ea5df4382ac637e8727da5e6a23e70,generated_not_solved
id_train_0316,id_train,openfoam_cases/id_train_0316,true,,5,4.099713,2.630092,5.17226,0.704608,30.448943,240,16,4.099713,true,52ecdd7472d4a218e9ecbdfa470d6057a3127316774fef285cdc38cfb0c94c48,52fb385b7cef9bc5d2a163b093b7bad5151deb7ad9b254a226c51ba06f76b859,generated_not_solved
id_train_0097,id_train,openfoam_cases/id_train_0097,true,,6,6.456369,3.423555,5.923326,0.226503,14.644323,240,26,5.923326,false,9921306a97026743d479bfcc13f45dce6a380d9df53bbb6b6c0ff224e544500f,68bd10a06029b232900a0a24fa3a7016b876ff39880dfa834e0d7363dbe01dec,generated_not_solved
id_train_0123,id_train,openfoam_cases/id_train_0123,true,,7,4.910563,2.912747,3.054853,0.491416,19.746232,240,20,3.054853,false,8159547c9cc9b08fac2faab11ee6c44c21b7aa59aea30c75008a232df763475b,c160fc3effec9c3364e8faff7169e41452a0a1cc1c6d5dab60b2a01c4132234a,generated_not_solved
id_train_0229,id_train,openfoam_cases/id_train_0229,true,,8,9.73692,3.181873,5.770411,0.8609,45.786093,240,39,5.770411,false,659f248f085bb22c3f785823a54c3f5f0ba387200b550416b01c2e2ce43b3f08,0b0e1efacae37254ac347e0718dc65d9307e395efdf77e81efa99398489cbb9c,generated_not_solved
id_train_0260,id_train,openfoam_cases/id_train_0260,true,,4,9.489571,4.086993,3.50767,0.728677,27.75464,240,38,3.50767,false,ba8304ae14cd6fcd62ece0a496bfd5c398933de8d4cc46a539b5e813b3b95f7b,1bc39df1c7bdbf388883f0709ba8ad29c3fe784780f8f60854ade5a557c493ce,generated_not_solved
id_train_0211,id_train,openfoam_cases/id_train_0211,true,,5,7.377479,5.280445,5.68835,0.761244,46.204041,240,30,5.68835,false,ffe2003dd007a9495221528adf0856ce772367c20451e0511e3866fd35465e4f,00b28c8f4ee36f5d0fc4b9909f7e2cdb6ebbf28f12ace2d3b6007027b9bcc0d7,generated_not_solved
id_train_0322,id_train,openfoam_cases/id_train_0322,true,,6,6.462096,4.030078,2.616531,0.949854,28.301389,240,26,2.616531,false,ee723bb33e7641baba5bff41b82d4374b86732162fce344eb99914320c806841,7dfe729f3a2192fbff3e403f54deace6c8af54bde31673dc3796d6dbece22155,generated_not_solved
id_train_0308,id_train,openfoam_cases/id_train_0308,true,,7,9.887834,2.19281,4.337182,0.430657,25.273031,240,40,4.337182,false,36ee73a38ffe671dcef2ca5834df47079e214834fd5902d94dd45b1350363158,4104f177b8c3ee8737c0c0297a0711d50bf0783c6cbbf4698b408497db30df3e,generated_not_solved
id_train_0394,id_train,openfoam_cases/id_train_0394,true,,8,4.312788,2.276074,2.981609,1.11954,32.592223,240,17,2.981609,false,9f05f102900fc5b519aa18a21eaf3ebc74d273327058a3c5b6a293f9c0c35c19,c501340c7b0f049d7103a7374b57b29061a5ce58e9ca18529ee2ccf0a461606d,generated_not_solved
id_train_0055,id_train,openfoam_cases/id_train_0055,true,,4,6.863099,4.105315,2.170499,0.63921,15.474682,240,27,2.170499,false,5b77b8931c894fb43c039f206b0ff05e2a41112c0e52178662fd21babb55834c,e01fc6031883fc00336cb257e52098e05f9174fd45146eb373732733cb8b7e43,generated_not_solved
id_train_0391,id_train,openfoam_cases/id_train_0391,true,,5,4.217347,2.21988,2.988026,0.728516,25.452673,240,17,2.988026,false,e102bdfc56e59911d11dd37e95351037603f88fa2ce4ad22c41a8164cd6eeff0,47d7eb8aac2cf7df54990c82df048236d4294fff6c060dff325b8b35cb34e1b7,generated_not_solved
id_train_0217,id_train,openfoam_cases/id_train_0217,true,,6,4.412982,2.189525,3.758466,1.110774,47.804011,240,18,3.758466,false,31617bf29b8df7361070531fa7156cb4a83595d24ae5c8f8561d5b7cbde32221,aecfd682cbd4981514f88954c2fd084a166732bd9663d0173f9b60bf4bfe9171,generated_not_solved
id_train_0278,id_train,openfoam_cases/id_train_0278,true,,7,9.740567,3.372193,5.002855,0.462526,32.072172,240,39,5.002855,false,296f79dd187276dea65100cb5414d68f3272cdc8aadae07adae63808bf35e33f,0636daf1b559eb1bdfb095ec9339823c1caf3b222e9389f58a97ba5062bfe9f5,generated_not_solved
id_train_0159,id_train,openfoam_cases/id_train_0159,true,,8,5.371135,3.745734,2.29503,1.148712,26.14785,240,21,2.29503,false,3ee586200f009592b6b4e325ffe7ce2d710002a9e8acc74246a469b993a02a66,396bb792d56471dfc7af5f8ffea22ed53c074f745dfccace4e81eb9017d0b5b9,generated_not_solved
id_train_0285,id_train,openfoam_cases/id_train_0285,true,,4,8.961886,3.150063,3.043588,1.013474,35.396857,240,36,3.043588,false,baaf903167ac376bfd526926ac3c2ce6b6fa0b868dff9724e78b915e25d3bd85,eee58b8c7e3ba83fb2636977b2c30714ded470d86bc296056c5cd1392d476a65,generated_not_solved
id_train_0311,id_train,openfoam_cases/id_train_0311,true,,5,8.133381,3.177088,4.189391,0.694798,34.470315,240,33,4.189391,false,09dc3a7ab161de9030f39026bd01060cd5aab789a73236dcb4ba5978e4fac70c,52453b8abc380bfd0122f5dd69657aa7fd7bbf068d21a52e2e453ac6c17c2569,generated_not_solved
id_train_0042,id_train,openfoam_cases/id_train_0042,true,,6,6.389412,3.35692,2.422798,1.292972,37.204428,240,26,2.422798,false,6eefe624af687e5f19c58631b1047a2e6175608f848473fef4a83b2b20e0a3c4,46540151a9fbea8a705c2a0889253437c1fb7ac5ad164afe990399e0495bcd1c,generated_not_solved
id_train_0098,id_train,openfoam_cases/id_train_0098,true,,7,9.455205,4.500372,4.639163,0.578967,38.516773,240,38,4.639163,false,64c07e823643d022cb434851cbd3a556fd2251c30e5ac90dca324db03f223656,292116fabdaf1af9b5d995e53e9ce0f9ec2b1d43a3bd2efe3bf27c9c227b493e,generated_not_solved
id_train_0129,id_train,openfoam_cases/id_train_0129,true,,8,8.353961,3.815952,4.956467,0.841705,42.659812,240,33,4.956467,false,410f9fb41fb753e1be874e5927b0b4488d9776f6eb617adaaf262ae149c3c8b3,bbb91beadea39bdbe5564d1bc1086f81733d022b009c7d53e6462b9420ee1289,generated_not_solved
id_train_0180,id_train,openfoam_cases/id_train_0180,true,,4,6.004384,4.214196,3.330123,1.230854,48.622096,240,24,3.330123,false,e19fe31c4c9c494bbd136310cfbf08fcdb72af10c56d8d81ba6b8da79269d0d6,43a2a11d225d0c25e0e417e2636d621597d5f3645793de548629071f579c7b90,generated_not_solved
id_train_0031,id_train,openfoam_cases/id_train_0031,true,,5,5.987884,3.932186,2.843148,0.419065,14.283735,240,24,2.843148,false,712971f943e6305b1da11c5ebc95bcf33663105693da2385e1da45079fa28782,a077b457828a97c8e4a457aae87e5eae2b03081698e2e5efc495610bca8a3765,generated_not_solved
id_train_0032,id_train,openfoam_cases/id_train_0032,true,,6,8.521366,5.527514,2.496016,1.444441,42.953522,240,34,2.496016,false,e7d6f481ac56b19eb2c12c01c754d05a774c4af74d1f2c35bd159537df005c44,e36b955668119522ba7b4a56b987c814daa015d2ea5fd5efeb9960acec648a80,generated_not_solved
id_train_0393,id_train,openfoam_cases/id_train_0393,true,,7,7.274495,4.734198,2.319317,0.806355,26.997381,240,29,2.319317,false,f5d38bc4b971a7a5e27097ebabe727fe127e83d74b1e58b672e914a99be56826,0e899143747a6cf67113194d9e2c51a41f338298368a092858518bc37e01253b,generated_not_solved
id_train_0124,id_train,openfoam_cases/id_train_0124,true,,8,5.698386,3.969096,3.527848,1.239291,46.32811,240,23,3.527848,false,cc503a14a645171c4ecc41f69c7a2206036803cf39e4b537d0587683592b12d3,cef101ca9e0927620fb3c2c88b1fe474298d04253d1a29f30e754bfb37deb2d2,generated_not_solved
