case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_train_pbf02_0083,id_train,openfoam_cases/id_train_pbf02_0083,true,,4,6.172144,3.705917,4.415465,0.203954,28.491447,240,25,4.415465,false,35626cf7b44314910ee55962095bc01168657624ed1c29df71448edd656ade29,6209a7f2d94991c31d1e04e10a7367d2b5372e4b5d87e4b3252c42fbadf1ae5b,generated_not_solved
id_train_pbf02_0001,id_train,openfoam_cases/id_train_pbf02_0001,true,,5,6.731989,4.532188,3.399586,1.321267,26.790013,240,27,3.399586,false,a42a828c73b8a65780944f5a70d989f4b67b7b0e7bf1d98094500f8031b899a9,224539c5619df6fbf2c68539deaceb724304d67e69439da76e2644cdc6a63c57,generated_not_solved
id_train_pbf02_0002,id_train,openfoam_cases/id_train_pbf02_0002,true,,5,4.131227,3.039021,2.920209,0.738918,16.252654,240,17,2.920209,false,7d9da91aed8603b1a264b5a5f88103c0ab3f19e9ad8e1ad7dca1680c98420155,a385fccb1e9552b56d80a754527cda3c53d80282841b96825c0d5a3d85599679,generated_not_solved
id_train_pbf02_0000,id_train,openfoam_cases/id_train_pbf02_0000,true,,5,5.934805,2.736739,2.917643,0.27199,48.483618,240,24,2.917643,false,90c5d60b507d2cdb227db1d847247e9716727f66ae2c2cec363f25161d0640c7,66a3b21e2d42142635a5220957940dd5bf1d994657808a6a428977b29c666240,generated_not_solved
id_train_pbf02_0075,id_train,openfoam_cases/id_train_pbf02_0075,true,,6,5.475333,2.284365,4.803079,0.803586,33.135416,240,22,4.803079,false,1a8bcb4bc4a0bdaafba5bdcec10071a10784cfbb298ed7ad1b2a0cc5723ebf9e,51bb01d91bd829cc7996f6a66b771618189b8b5ef6a2c144f9c018fe1877212c,generated_not_solved
id_train_pbf02_0076,id_train,openfoam_cases/id_train_pbf02_0076,true,,6,6.028047,3.214522,5.303287,0.399768,29.944111,240,24,5.303287,false,fff1400abd52e5a925d7ace94e48b9dc673e27e21a308b3fc14f2c36c542a7ef,d00a9bd75926d5c32f287515d0442d34c14127c6d1147ce9ad04bf4d358aac94,generated_not_solved
id_train_pbf02_0077,id_train,openfoam_cases/id_train_pbf02_0077,true,,6,5.635174,4.098523,2.649466,0.699734,33.950115,240,23,2.649466,false,17b423eb8e54811701f443acc55197798d5af8b3321d874388ff410ebf5417da,657da07da17add4507a2778b961286575db00ec519fb12afeb4a2a18aaf4a4d2,generated_not_solved
ood_test_pbf02_0000,ood_test,openfoam_cases/ood_test_pbf02_0000,true,,10,11.903154,3.478356,5.504544,0.245733,8.290859,240,48,5.504544,false,1635b17b727985c4dbe9490bbd524d23d6790413ddbcf924627557425c3d8757,bcb0a072fbc5039b8cc95ade8b11f6580ffd05f07c410d639e3bd99e4597bab5,generated_not_solved
ood_test_pbf02_0002,ood_test,openfoam_cases/ood_test_pbf02_0002,true,,10,11.884386,4.796331,5.620941,1.409357,48.781501,240,48,5.620941,false,5d715e531d009b29b641c6f055cb7d74095f03ba1239349290b5f43d61ab1560,f0a4d55de31a7712acb73a1023a0eceac41dbbd21e67301b84c926e94456be58,generated_not_solved
ood_test_pbf02_0003,ood_test,openfoam_cases/ood_test_pbf02_0003,true,,10,11.915029,5.977861,5.818987,0.915089,42.28406,240,48,5.818987,false,77331b2423ca0fea18a165715a1378c2f8a44f5682dc7d685ea917bd3bef5281,e1128fb78ca124cb78d08f3e2713b9fc689e9ebd88c6661856b198fe8b1ba0de,generated_not_solved
ood_test_pbf02_0001,ood_test,openfoam_cases/ood_test_pbf02_0001,true,,10,12.322855,2.196076,4.637132,0.411289,32.587632,240,49,4.637132,false,33b8e4163adbf6c810173dba4c1d0256aae878df71f70ee9e81fd8dcbd736405,f4fc5d4701e74ea2336fa7359d9490f22e0863368a9aadf3204f1ef62c6a16ea,generated_not_solved
ood_test_pbf02_0007,ood_test,openfoam_cases/ood_test_pbf02_0007,true,,12,7.583193,3.910729,0.730531,1.088405,11.538669,240,30,0.730531,false,13d7334dab2b3165028e72c2feed883806d0e0b328a3943e06ae894c91ee99b0,9c428d31680726df19c2175d75fdd2a7340830d121975c1854c20ae4127f2428,generated_not_solved
ood_test_pbf02_0006,ood_test,openfoam_cases/ood_test_pbf02_0006,true,,12,5.554236,2.729667,0.5274,1.094463,23.660315,240,22,0.5274,false,25911920264d33a675b9bd5232fcf698f046962daac4b351946021a8c007a2fe,7a4eb7dabc727313ccbebc4eef74d9d45a73170ecac5957995b472ae85f97dbb,generated_not_solved
ood_test_pbf02_0005,ood_test,openfoam_cases/ood_test_pbf02_0005,true,,12,7.018316,3.579304,0.744671,0.69028,26.06499,240,28,0.744671,false,fe6cb2f87f56e0518d6062981b5a8cddf6232fc4736841c368a3d2633db3b2ba,2989639864941b2b3a49a448105c96faca3de4a53f57ae2a8ae3397c55f93819,generated_not_solved
ood_test_pbf02_0004,ood_test,openfoam_cases/ood_test_pbf02_0004,true,,12,6.744304,4.391299,0.733962,0.355897,26.685004,240,27,0.733962,false,39b51316bb8a4a0ee67641f8e7eb55bc1cd33320f136bdbf3b83f70238fb7d48,959dbac7996613dbdf70fe7c6c9e3a81003ff0ef20f9d7c32a5774aafd852a99,generated_not_solved
