case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
ood_test_pbf03_0039,ood_test,openfoam_cases/ood_test_pbf03_0039,true,,12,12.1291,4.523426,5.676209,1.042536,10.588664,240,49,5.676209,false,1fde22af5c87758e9d92571ebbc9cc0b5c15d39d94587fa41a0763e5514be15b,880efffa2f756a3511cac12152303d438cc2c2a529638e6c261426002876acbc,generated_not_solved
ood_test_pbf03_0038,ood_test,openfoam_cases/ood_test_pbf03_0038,true,,12,11.973552,3.895353,2.233377,0.205512,40.237353,240,48,2.233377,false,9e0a891e6a5ff6ce104527ba0dd38c0bfdc7cc3d5727c8762513bfa1b4dd9bba,db9b7197d6b3522e60f4bfc1623d9e9a2ffc953086b241aa5433a687f93920c2,generated_not_solved
ood_test_pbf03_0009,ood_test,openfoam_cases/ood_test_pbf03_0009,true,,3,6.901055,4.373727,7.150466,0.481546,14.005069,240,28,6.901055,true,de00815d665d913feacaa2227f52674a6f0062dbbebc9fb4dbb993ca6d2e29c7,472f47ad08b8ca4fdca18fe6be11717ec569099f887f6080429b7a48183e2cb1,generated_not_solved
ood_test_pbf03_0008,ood_test,openfoam_cases/ood_test_pbf03_0008,true,,3,6.525774,2.419961,7.543333,0.380696,43.499009,240,26,6.525774,true,14f8ea29b277cd72e9bd380a94cd993d92df6f25df7c5cbd07970aae2d35a825,37cd8756546fb1a2d34bcfb58aab8208399d5bde0a7f67deec3e3a26ad7ea8b5,generated_not_solved
ood_test_pbf03_0085,ood_test,openfoam_cases/ood_test_pbf03_0085,true,,12,4.843094,3.395047,7.551759,0.900895,29.30137,240,19,4.843094,true,6107901ecf52b62b02c1c79dae3f2b92009bf70516bdc1fb05637a4a9908f88c,fe48661b0ea9a13629e6870de28f07150c93485e7c291614dc965a4c47412480,generated_not_solved
ood_test_pbf03_0084,ood_test,openfoam_cases/ood_test_pbf03_0084,true,,12,4.895926,2.126229,7.586495,0.689398,26.715399,240,20,4.895926,true,27413a86bf981b859914978c9f28b16e757858ebffb65c6b37a116b6d5a79adb,eac45f047740eede37968961e19d7d2bac6ea0d23f0a602105ee77ca9dfc9751,generated_not_solved
ood_test_pbf03_0093,ood_test,openfoam_cases/ood_test_pbf03_0093,true,,3,11.554849,3.865244,4.325492,0.844626,42.308117,240,46,4.325492,false,0e910756b85cf217078683cfadc71008cf586cb39e9ef905938528ac26490433,7cc612952891a442c217270a71efb527a8ad0981ebe031471687eda6c4bc3292,generated_not_solved
ood_test_pbf03_0092,ood_test,openfoam_cases/ood_test_pbf03_0092,true,,3,12.056107,3.749957,5.409169,0.269075,41.059748,240,48,5.409169,false,e9224343089381ee69b0ec0b3f166bb0a54b63dd006015f55692561eb05a1f73,e5ff507bd1c9d24b13d901e256289e4a6ce909f980d2e5525b412514be1dddbc,generated_not_solved
ood_test_pbf03_0100,ood_test,openfoam_cases/ood_test_pbf03_0100,true,,12,12.057702,4.340364,4.350961,0.753126,5.253252,240,48,4.350961,false,ab5a2c7753b4a4293b849ac9204047a846539450333bfa889d0a0a0588b39f28,46608897ada2d87bd793f9f615c7453b6cec9749b9c8c0caa2a29e9ad0961367,generated_not_solved
ood_test_pbf03_0101,ood_test,openfoam_cases/ood_test_pbf03_0101,true,,12,12.087868,2.635811,3.524388,0.273933,32.938791,240,48,3.524388,false,052a14d7dc2c8b69353e6ae1853fc3b46e2089a2796a71e5b6cd4c6c715a9ed5,a328d661882699c1835d6929bb6582440bcc394cfa48c4850f71a4612dcc5a12,generated_not_solved
ood_test_pbf03_0003,ood_test,openfoam_cases/ood_test_pbf03_0003,true,,10,12.258564,5.197424,5.437223,0.671311,48.34706,240,49,5.437223,false,3d4e37914923761d48c973d6d2303ec3053164fad7c82254535f2fa886813fa5,9e0e9754bf8b72b1ed30105e9a808ccaddf431b11b502c76d01d70269f0a13b2,generated_not_solved
ood_test_pbf03_0002,ood_test,openfoam_cases/ood_test_pbf03_0002,true,,10,11.952199,3.00087,3.076488,0.230649,47.397169,240,48,3.076488,false,ad07dce40c9328204d9bbf682ff55f5f46c5220fb1ad18e36f1e7d228bcddc7d,49c19c2651ab6f6a3d47043fa130dd3ad5eedd03aa35f1a1805ff019511e9a05,generated_not_solved
ood_test_pbf03_0048,ood_test,openfoam_cases/ood_test_pbf03_0048,true,,10,7.522292,4.150847,7.468007,1.119557,43.569549,240,30,7.468007,false,03e56c633030c9bb1bc869bdb27fc487b3edf09c7f9714f12b3faa7cfb19a77e,c65bedb53693ce298dbb3af4c5bc1ff29ec2867ba66341619ec9c8607ad6c675,generated_not_solved
ood_test_pbf03_0049,ood_test,openfoam_cases/ood_test_pbf03_0049,true,,10,8.239448,4.839992,7.106794,0.973655,42.483811,240,33,7.106794,false,f96b18eb37f72a5bfdc2b9028d611e2c052c2fd337fefd0f9d1bf55d7e54370b,2e5380a0313e40d34d0466701af6f1a6f11cb3d4cb2edc637503ea0756e46494,generated_not_solved
ood_test_pbf03_0102,ood_test,openfoam_cases/ood_test_pbf03_0102,true,,12,12.183652,3.97039,3.958485,0.308194,17.244397,240,49,3.958485,false,39f79a6161c27a6682cea15a0e117c9f3aec5a72849617f92b62b223d815bb02,35a1738ecbfc121c69f351a8d52946094f2575fd3a3ed5e0ab05be44f40618a7,generated_not_solved
ood_test_pbf03_0103,ood_test,openfoam_cases/ood_test_pbf03_0103,true,,12,12.229276,2.04657,5.051557,0.527514,37.983852,240,49,5.051557,false,58a809653c98ab8f58a59e42d992b17930eaf9ff0381cc733a70ba1ec48b4add,0d1bf602aa15ca0d8e62495922ba69ed516edd342d9b4cb257a79a10fb665655,generated_not_solved
ood_test_pbf03_0032,ood_test,openfoam_cases/ood_test_pbf03_0032,true,,10,11.586144,5.753303,5.519752,0.633525,40.844476,240,46,5.519752,false,45ec2b49773a2dc2915e67c1f31e5b1bc1edbfda27d2504cc0c78c05dbd7a86b,1f1cf46be29cc3b993b9b1e1dbe27535a70dfda07d23cd10466cf7049d44f8b6,generated_not_solved
ood_test_pbf03_0033,ood_test,openfoam_cases/ood_test_pbf03_0033,true,,10,12.093127,2.450767,2.320665,0.812746,38.970959,240,48,2.320665,false,5495d5a4b1c7b80153244d3d07a0100bed3b71c3a4610c6db5375952f5eb1a54,420ab25f023da255b2728a330d889959d9bd9febba6d3abc0b8e72853637c6be,generated_not_solved
ood_test_pbf03_0034,ood_test,openfoam_cases/ood_test_pbf03_0034,true,,12,8.989036,4.685961,0.980721,0.974428,11.067044,240,36,0.980721,false,b9fa24f03bdea9f14d167fff724820935e1aef233d0a1c91100beafd1b3e827d,724d60d94403cd9165f402cf4d43f126c7128a07df9536ace0a4c96b7682c228,generated_not_solved
ood_test_pbf03_0035,ood_test,openfoam_cases/ood_test_pbf03_0035,true,,12,7.106704,4.626404,0.49513,0.686597,49.585437,240,28,0.49513,false,e181ea05039d309f8f31d788701f00205686fd2ef6bd76eb3e6bfab6fc24dc71,2412d1455110855f2a0e7949f8c9c89ef83ca0a6739459d38538267ef8b5fed4,generated_not_solved
ood_test_pbf03_0081,ood_test,openfoam_cases/ood_test_pbf03_0081,true,,12,11.517565,2.523677,4.325371,1.141404,31.124917,240,46,4.325371,false,3d0fe5a6af61b7a724c0e3aaa012fd4ef6c62b4980f9c1beee5a5c537410f7bb,b69b0de71cf7f69e879a18125665d350b82404bc86d2a987ad62a85add617020,generated_not_solved
ood_test_pbf03_0080,ood_test,openfoam_cases/ood_test_pbf03_0080,true,,12,11.517556,4.503727,3.686385,0.774261,33.59496,240,46,3.686385,false,5bf39395197c5f1d1350ecf7fa8cec2f8ba570180774cacd60669f6000c22091,88db728a73e58c3172a4ab60696b3e58ca2abf8bd8836f6d04549de39825c14f,generated_not_solved
ood_test_pbf03_0069,ood_test,openfoam_cases/ood_test_pbf03_0069,true,,3,11.980476,3.364847,5.307548,0.722549,38.047864,240,48,5.307548,false,24012c35ea5522a5b72c7d976fa179871058b24cfa7e161c4838bb9f657bd91a,246c88cfc95e244b5781304d40639c8adf9ceea9555279c4a269ec2550b496a3,generated_not_solved
ood_test_pbf03_0068,ood_test,openfoam_cases/ood_test_pbf03_0068,true,,3,11.944572,3.281042,2.691249,0.206186,43.347529,240,48,2.691249,false,6121be3a8fc2af3d7eac8daff5ace809b7df4daeec6305a0e042bcc7cea9f505,b5768a6ca691390412cb8ffa74fcc99c2ce808ce957aa1a4f8cd1bb1c80454cf,generated_not_solved
ood_test_pbf03_0099,ood_test,openfoam_cases/ood_test_pbf03_0099,true,,12,11.806822,4.076186,4.840205,0.435014,5.949956,240,47,4.840205,false,9ab04805ec4adee97954f7e4e5db66154d2b4d4eed512ee07094141c837ff4bb,6a7f407c4de105ddae584cb14ed91d3bf0494584fc0c9eee8c6ff20f2c5d5a36,generated_not_solved
ood_test_pbf03_0098,ood_test,openfoam_cases/ood_test_pbf03_0098,true,,12,11.529096,2.028388,4.383332,0.389343,47.921334,240,46,4.383332,false,da84b40d7698c5b3e7c4d5b09e1c9a4452d5d8ba86eec0c514a74c4874135bab,350092572fb98508bc80077c3cdd491b0c29a336ad00b7ec9a39c5c77b13b0d3,generated_not_solved
ood_test_pbf03_0062,ood_test,openfoam_cases/ood_test_pbf03_0062,true,,10,11.880511,5.452352,3.12602,1.288436,22.056341,240,48,3.12602,false,2a8d7f31aab9a70de0c58a4def170684e2f65ede3eb02f1b161b1f57a310a410,48d2fedc80fb4be77c8d2bf6028de5720bf985d83d8cd086db2e295136314fdd,generated_not_solved
ood_test_pbf03_0063,ood_test,openfoam_cases/ood_test_pbf03_0063,true,,10,12.100326,2.761936,4.150025,1.176311,36.777716,240,48,4.150025,false,b3db14a0c6dc4bbe0b9d52ec063bb9041262ede1f45debd3057e197fda9a09b6,f162dd499f527186c46af5179017f7fe9ba06efef7f024be2586cfb060ae99b1,generated_not_solved
ood_test_pbf03_0040,ood_test,openfoam_cases/ood_test_pbf03_0040,true,,3,12.031658,5.250477,5.965845,0.840416,15.804802,240,48,5.965845,false,6bb144b9cceed0488846ea5ca70ab6843a537c53a5fea322473b4105527e0090,a9c67506f77ee0341d8822be48acee32236ade5f56e223704beccb0e4e49c584,generated_not_solved
ood_test_pbf03_0041,ood_test,openfoam_cases/ood_test_pbf03_0041,true,,3,11.509695,3.05761,2.456012,1.011558,34.39202,240,46,2.456012,false,f0292b1a74dd24dfe58690625385ae7ab4c6c425c525e4b6cfd87d1aa5f5c0dd,6cd37301865f466476a1f9fd60bb4692c36574721e7012508a5fc15f6f302fbf,generated_not_solved
ood_test_pbf03_0046,ood_test,openfoam_cases/ood_test_pbf03_0046,true,,12,11.867352,3.094008,4.742159,1.474389,16.368228,240,47,4.742159,false,532e85e1364cb9b74be54bd826e59c83cb54b5c8a7895b92d7d2f98f7025caf0,264eff98a2b4b420a1f6f730f2d40cf94d8bc53e2bf609143aee26b23eb88e56,generated_not_solved
ood_test_pbf03_0047,ood_test,openfoam_cases/ood_test_pbf03_0047,true,,12,11.942648,3.165854,3.202962,0.919775,36.047297,240,48,3.202962,false,d4f59118a65bc7a61f52baea644288238eb4b961416dd6bf3955a3b0fb410fe8,9776e4489893fd1365ff26437bee7a1b1afe748ddf031b3a84b7cfa3602ed653,generated_not_solved
ood_test_pbf03_0096,ood_test,openfoam_cases/ood_test_pbf03_0096,true,,12,12.310951,2.107115,5.066814,1.189731,21.14798,240,49,5.066814,false,c3f9a5e5f25204b1bed8b3ff7e9b8e30bf3e1b3183a22aed4497a9a10eb1b4ef,4b2cf7c2fc21e423f7dcc7d4770d7eeadca7eb7b01b0852f6d3084eee838a3ab,generated_not_solved
ood_test_pbf03_0097,ood_test,openfoam_cases/ood_test_pbf03_0097,true,,12,11.748746,3.153766,5.203179,0.483531,49.572722,240,47,5.203179,false,e26c258a2876182537974d68819f47fccdc758fda4aabb9f3394aeebce9a6740,71047ffbdc676a27683d3c981e4fe91967510d5dd88219e735e71d1010173867,generated_not_solved
ood_test_pbf03_0076,ood_test,openfoam_cases/ood_test_pbf03_0076,true,,12,12.293605,2.927646,2.886723,0.483798,30.668656,240,49,2.886723,false,fdd4767b82fab8a858bb9c41ed39415259ac7568a07e0542b119794823da091b,e4cf0c1c587c0bd510f0541a53d8290c8b6abb68a07ffd28a60bfd8465e8df20,generated_not_solved
ood_test_pbf03_0077,ood_test,openfoam_cases/ood_test_pbf03_0077,true,,12,12.288054,4.904106,2.62796,0.445052,43.654755,240,49,2.62796,false,70d68e0a62311f047fa2289eeaa96bbbfc2f59b645fd4d17a370fdcdc09204bd,52ccf66780f27bf6cf580e5fe2c7342e57ea6de2b089b21310114fdebec92b9b,generated_not_solved
ood_test_pbf03_0072,ood_test,openfoam_cases/ood_test_pbf03_0072,true,,10,12.312918,2.105647,2.161121,0.840561,19.272395,240,49,2.161121,false,257405f8e19abb6634cce12292b800bbd058771a94a951bbc4b919a4c5347139,2fdd2708ae6825f3180dec6d5f2778b3739e8c3f66af2d79714c4f2e2817b018,generated_not_solved
ood_test_pbf03_0073,ood_test,openfoam_cases/ood_test_pbf03_0073,true,,10,11.594111,5.917395,3.301006,0.293994,49.418163,240,46,3.301006,false,0b566067c97f2f501824cdd117de3b83f54d34584ce6e39abab18f1ba79a4258,a85d1c56c21e9a9996908eab6b2b7f1400d065856fe4786e2b0d15ec31e4fe8c,generated_not_solved
ood_test_pbf03_0022,ood_test,openfoam_cases/ood_test_pbf03_0022,true,,12,6.131546,3.98906,0.477971,0.905309,42.013781,240,25,0.477971,false,61d44a72e24be38edf57a1d62946d5c055de3171780c25e3552a489c5afc217d,60613ab5019c739924a43bd9a00f3e86d4c990fbe49379d7ba946fbb1509af98,generated_not_solved
ood_test_pbf03_0023,ood_test,openfoam_cases/ood_test_pbf03_0023,true,,12,9.870446,3.708654,0.667991,0.637119,49.210014,240,39,0.667991,false,0c1d33f5bcbc8d6eba902af7af86bf4982c6bcc699015c43f9c88bdd51556fb1,9415895136e6f49e70ab546972dc80676e5a42e2b081cd3e66b46e651f3469f6,generated_not_solved
