case_id,pool,npz_path,fluid_pixels,T_min_K,T_p01_K,T_mean_K,T_p99_K,T_max_K,U_mag_min_m_per_s,U_mag_mean_m_per_s,U_mag_max_m_per_s,T_mean_delta_K,T_outlet_bulk_K,T_outlet_bulk_delta_K,enthalpy_expected_delta_K,enthalpy_balance_ratio,enthalpy_balance_passed,passed,failure_reasons,npz_sha256
id_train_0235,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0235.npz,15960,293.1499938964844,293.1499938964844,294.5699462890625,305.66259765625,331.7840881347656,3.364642179803923e-05,0.3818541169166565,0.852232038974762,1.4199462890625227,293.4833068847656,0.33330688476564774,0.3561531279614638,0.9358527515212837,true,true,,acb9236c29eac45ab5314f38f2b4ada04bece75bcafa042dafd62fee85f7804d
id_train_0236,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0236.npz,15832,293.14996337890625,293.1499938964844,294.4136657714844,309.6498718261719,386.27880859375,7.265729209393612e-07,0.9223662614822388,2.378828525543213,1.2636657714843977,293.25341796875,0.10341796875002274,0.10813769918737956,0.9563544400072861,true,true,,812f249398189b9b29e24f8ba7bd31606f16cb50db3d7f72767d485507ae8fe5
id_train_0237,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0237.npz,15280,293.1499938964844,293.1499938964844,298.2078552246094,344.5025634765625,424.48919677734375,5.0340837333351374e-05,0.5930933356285095,2.4193918704986572,5.057855224609398,295.3131408691406,2.1631408691406477,0.37390781302758497,5.785225111038432,true,true,,bf1615ec81b40e39656516c35bca2a841b0a0a5da916fd2d51a09f8cae49035a
id_train_0238,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0238.npz,15568,293.14996337890625,293.1499938964844,294.69244384765625,308.3942565917969,343.490478515625,6.491288786492078e-06,0.5249848365783691,1.424251675605774,1.5424438476562727,293.3709716796875,0.22097167968752274,0.24117098874089923,0.9162448636179972,true,true,,e06cc4614f19aeb5c740bceb73d22412165286bb00ad16a6af7b1412bf099195
id_train_0239,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0239.npz,15728,293.14990234375,293.14996337890625,294.6339111328125,309.98284912109375,339.9754943847656,3.502689651213586e-05,0.8328517079353333,1.5281480550765991,1.4839111328125227,293.3149108886719,0.16491088867189774,0.17179247309536347,0.9599424567358914,true,true,,d407411319f191b3f8cfad29dc718618b1ca4811b21826d32bbfffa9a8714428
id_train_0240,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0240.npz,15784,293.1499938964844,293.1499938964844,293.2496643066406,293.9362487792969,297.67254638671875,8.968438487499952e-05,0.7429704070091248,2.0940022468566895,0.09966430664064774,293.1852111816406,0.03521118164064774,0.037509704952582656,0.9387219037089051,true,true,,a90821e3ca779b4293c2cf9fe23aac13da49f710493e10b7d2fe23805f1d4094
id_train_0241,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0241.npz,16032,293.14996337890625,293.1499938964844,294.32452392578125,304.0500793457031,339.745849609375,2.409014996374026e-06,0.505926251411438,1.1294312477111816,1.1745239257812727,293.3331604003906,0.18316040039064774,0.197355643817365,0.9280727768806364,true,true,,b4467e9ad00bea5146ad3100c6cc0deb6edf8908dddd395611d55746fb4050d4
id_train_0242,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0242.npz,15364,293.1499938964844,293.1499938964844,294.87750244140625,307.64447021484375,345.6746520996094,7.147328869905323e-05,0.5186792612075806,1.7418416738510132,1.7275024414062727,293.6011657714844,0.45116577148439774,0.5079869564189999,0.8881444017083487,true,true,,8fbfda5afd3708cad4026e317c7f691c33e3c131e4487f91453e5ae9ee976abb
id_train_0243,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0243.npz,15280,293.1499938964844,293.1499938964844,293.36602783203125,295.1134033203125,303.0959777832031,2.6275465643266216e-05,0.5609432458877563,2.150099515914917,0.21602783203127274,293.2271728515625,0.07717285156252274,0.0871047352526664,0.8859776835170435,true,true,,bf95464a9763d70b7851205eebf973e6be5012f11edea011f606b6041ca59cd1
id_train_0244,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0244.npz,15488,293.14996337890625,293.1499938964844,299.60162353515625,360.5165710449219,396.92193603515625,2.3373320345854154e-06,0.13381677865982056,0.3192927837371826,6.451623535156273,293.9031982421875,0.7531982421875227,0.8037369288255836,0.9371203626142851,true,true,,6c1b99133d6a64be249e952735d43a12ad3c771b2e162872cf3d08614bb09d1f
id_train_0245,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0245.npz,15960,293.1499938964844,293.1499938964844,294.2288513183594,303.15203857421875,336.4501647949219,4.9119094910565764e-05,0.509110152721405,1.0768851041793823,1.0788513183593977,293.2887268066406,0.13872680664064774,0.14657708211685888,0.9464426814694503,true,true,,a6848d6432fb59a3e4c5ec02865f740a032104e805b2f76ce1a49fa54e09514a
id_train_0246,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0246.npz,15864,293.1499938964844,293.1499938964844,294.8260192871094,307.6823425292969,347.4995422363281,3.3495473417133326e-06,0.349173903465271,0.9015309810638428,1.6760192871093977,293.79669189453125,0.6466918945312727,0.6844983323381456,0.9447676699551164,true,true,,f88d22f68198018249705dcf3b37235da7cf508580190d4100a5fc31bf775b50
id_train_0248,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0248.npz,15580,293.1499328613281,293.1499938964844,293.791748046875,298.4765625,314.9903259277344,1.5580673789372668e-05,0.5659016966819763,1.5003317594528198,0.6417480468750227,293.3541564941406,0.20415649414064774,0.22034478848913613,0.9265319844436142,true,true,,2feb21ea20a73d0eecf67ef9319edfb19f3209acd09b1262136cab7094032d3e
id_train_0249,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0249.npz,15472,293.1498718261719,293.1499938964844,295.3375244140625,312.9808044433594,343.02801513671875,3.746963557205163e-05,0.6008889079093933,1.3766573667526245,2.1875244140625227,293.4570007324219,0.30700073242189774,0.3371085456823812,0.9106880746688321,true,true,,11fccc5db8de9520214f84ee887b0dca6f3f454985bf8df021e2ef0c91ebb7d0
id_train_0250,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0250.npz,16032,293.14984130859375,293.14996337890625,294.1321105957031,303.61590576171875,334.18438720703125,5.531057104235515e-05,0.6388679146766663,1.2715815305709839,0.9821105957031477,293.3233947753906,0.17339477539064774,0.18407211701246007,0.9419937044506879,true,true,,79911029744efdb9dd66d056421a5546a20184ffb056eba1bf1dae179a7875c5
id_train_0251,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0251.npz,15936,293.1499328613281,293.1499938964844,293.46417236328125,295.944580078125,303.50048828125,1.9320323190186173e-06,0.37203046679496765,0.8766535520553589,0.31417236328127274,293.1944580078125,0.04445800781252274,0.04697344878574194,0.9464497277027119,true,true,,06d5ef1812b71c3d7a027d96ea021b1840e102570d2dc44d15baf44bc8fe5710
id_train_0252,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0252.npz,15496,293.1499938964844,293.1499938964844,293.5731201171875,296.5000305175781,313.94329833984375,0.000741422816645354,1.6207249164581299,4.587727069854736,0.42312011718752274,293.2420959472656,0.09209594726564774,0.11126087625082648,0.8277478154857119,true,true,,b031285f4381fd8389e83ad2fb2345a01ef7c5104f683d9a8284724adcba7add
id_train_0253,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0253.npz,15580,293.14996337890625,293.1499938964844,301.2987365722656,376.21063232421875,419.9277038574219,1.2865059773048415e-07,0.11094186455011368,0.3039783239364624,8.148736572265648,293.99041748046875,0.8404174804687727,0.8873140238280857,0.94714774916214,true,true,,10eab2c432c709bc7de66f859148c30f894f74e19064ae80faa665cdc3cecd8f
id_train_0254,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0254.npz,15680,293.14984130859375,293.14996337890625,293.5181884765625,296.72442626953125,303.77044677734375,4.012529825558886e-05,0.9292410612106323,1.8241263628005981,0.36818847656252274,293.20489501953125,0.05489501953127274,0.059638001225271235,0.9204704786117365,true,true,,a2f25a328121a1f509a66c119595c96ddd060f612218e2a16f415d7e37efa8b8
id_train_0255,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0255.npz,15728,293.1499938964844,293.1499938964844,294.9950256347656,313.1582336425781,382.713623046875,6.455233960878104e-05,0.4219437539577484,1.3565311431884766,1.8450256347656477,293.4762878417969,0.32628784179689774,0.3379802055059813,0.9654051819644904,true,true,,bcee1557e49e84a6375c5fbf87ced10e23cc456a4087f0989a7cd230c269bd9d
id_train_0257,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0257.npz,15724,293.1499938964844,293.1500244140625,295.947021484375,318.55224609375,359.02215576171875,9.97985898720799e-06,0.39803963899612427,1.1781281232833862,2.7970214843750227,293.7591857910156,0.6091857910156477,0.29702407400270503,2.0509643639528687,true,true,,5657daf679b4a15852e649d5ca3820e2d9ab259acbbb67965905cd1811ef09ae
id_train_0258,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0258.npz,15736,293.14990234375,293.1499938964844,293.3788757324219,295.53631591796875,305.5999450683594,2.231774942629272e-06,1.0054848194122314,2.202021360397339,0.22887573242189774,293.1789855957031,0.028985595703147737,0.031464073023568774,0.9212283381568405,true,true,,ffc6cc4c52c1a51a1276a5509d6b59605837cd3642dd34e4d920c18d20efe593
id_train_0259,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0259.npz,14864,293.1499938964844,293.1499938964844,297.9796447753906,336.4635009765625,351.8414306640625,6.662395662715426e-06,0.7461158633232117,3.340214729309082,4.829644775390648,294.2837219238281,1.1337219238281477,0.11702420293921313,9.687926901899486,true,true,,2502ea20efbf147ce4862cadd215babdd366a48a77580137af7690e50df6a263
id_train_0260,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0260.npz,15944,293.14996337890625,293.14996337890625,294.8768310546875,307.985107421875,343.1203918457031,2.4265425963676535e-05,0.30400389432907104,0.7288185954093933,1.7268310546875227,293.39013671875,0.24013671875002274,0.24818003090588245,0.9675908165274184,true,true,,9af8d352edc4652fa127aac272859ae3903d1f266b7dabf2703d99e83909620d
id_train_0261,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0261.npz,15720,293.1499938964844,293.1499938964844,295.1470031738281,313.165771484375,357.744384765625,7.240556669785292e-07,0.26962393522262573,0.8697019815444946,1.9970031738281477,293.5719299316406,0.42192993164064774,0.2894681828923905,1.4576038285959039,true,true,,936aad8f0bfc83b23b3557793d394f7751801cde9e94136dc0930c54b495887a
id_train_0262,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0262.npz,15676,293.1498718261719,293.1499938964844,293.7144775390625,296.9430236816406,310.8020935058594,7.848837412893772e-05,0.6955698132514954,1.6477861404418945,0.5644775390625227,293.3260192871094,0.17601928710939774,0.19035830915169735,0.924673516453265,true,true,,13cd4240d3289a565ce720649842a7f1729dfaba3a31dc22a11f83419399905c
id_train_0264,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0264.npz,15744,293.1499938964844,293.1499938964844,294.769775390625,310.6095275878906,332.3412780761719,7.047245162539184e-05,0.46558359265327454,0.9377164840698242,1.6197753906250227,293.3434143066406,0.19341430664064774,0.20996134016871293,0.9211900937821746,true,true,,9979c9b65800a67891598978d60b24e2ac751d46842fd920f2c5edfaeca31481
id_train_0265,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0265.npz,15752,293.1499938964844,293.1499938964844,293.5732116699219,297.2694091796875,314.59478759765625,1.209011043101782e-05,0.8564016222953796,2.577805280685425,0.42321166992189774,293.22540283203125,0.07540283203127274,0.08823323973405862,0.8545853270098925,true,true,,736f136e03f9e69a1afdca0e1e24e7a1d997af6ac832fd1985856eced26c5782
id_train_0266,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0266.npz,15880,293.1499328613281,293.1499938964844,294.6348571777344,307.65185546875,340.5279235839844,1.5060180658110767e-06,0.2912490665912628,0.7404352426528931,1.4848571777343977,293.38092041015625,0.23092041015627274,0.22789814091721688,1.0132614914140685,true,true,,5e98f4437a076a2f1fb5e2385ecca4240b5a72538d26d8878b8cf57feccf45cb
id_train_0267,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0267.npz,15544,293.14990234375,293.1499938964844,293.36529541015625,294.8121032714844,304.4653015136719,5.0724400352919474e-05,1.3450567722320557,3.60931134223938,0.21529541015627274,293.2057800292969,0.05578002929689774,0.06523053291955341,0.8551214715000005,true,true,,d30948951059a142b0d625695d15bf6092e97e8538a88d30c73dc6627262e2e0
id_train_0268,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0268.npz,15772,293.1499328613281,293.1499938964844,293.3563232421875,295.2770690917969,305.0613708496094,1.2645820788748097e-05,1.0534541606903076,2.2608160972595215,0.20632324218752274,293.1854553222656,0.03545532226564774,0.039054292972854794,0.9078469885574789,true,true,,77dd78d323fb61122d7308ac53fa4a33c8e19cfb7068aecc4cd96c8b64ca9cc1
id_train_0270,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0270.npz,15944,293.1498718261719,293.1499328613281,293.7098693847656,299.07354736328125,312.6412658691406,2.3447228159056976e-05,0.39871254563331604,0.9092879891395569,0.5598693847656477,293.23529052734375,0.08529052734377274,0.08696725547951854,0.9807200063230616,true,true,,5bdc576d92f72e58501abcdf8b9e6806cfc747b2e41c5c83eb34ffdcf502bdef
id_train_0271,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0271.npz,15720,293.14996337890625,293.1499938964844,293.7793884277344,300.5450744628906,326.3576965332031,4.0549457480665296e-07,0.8072088956832886,2.6322021484375,0.6293884277343977,293.2322082519531,0.08220825195314774,0.08569711121346438,0.959288484630174,true,true,,2330df18c557051159a27f7df7922d02f013bb2d82536d4f41a1078e20743851
id_train_0272,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0272.npz,15832,293.14996337890625,293.1499938964844,295.4181823730469,312.416259765625,345.3970947265625,3.2865162211237475e-05,0.2860378921031952,0.5975723266601562,2.2681823730468977,293.71466064453125,0.5646606445312727,0.6161209002792519,0.9164770165650034,true,true,,c4dfcc5cc0cd3fdca85b98916d1467c0a1409460066d894a31d57936b2073229
id_train_0273,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0273.npz,15616,293.14996337890625,293.1499938964844,295.3897399902344,318.4429626464844,347.3492126464844,8.91690604021278e-07,0.5137109160423279,1.2637584209442139,2.2397399902343977,293.5005798339844,0.35057983398439774,0.12236699534563751,2.8649868618098435,true,true,,4f5a0df9d5faea0ed3a5ea8028985551606dedc0ddc6da185862350e49b3e18b
id_train_0274,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0274.npz,15312,293.14996337890625,293.1499938964844,300.1618347167969,359.5223388671875,393.927734375,3.4945521747431485e-06,0.12382451444864273,0.35565850138664246,7.011834716796898,294.3345642089844,1.1845642089843977,1.265984983519422,0.9356858291409781,true,true,,8bfc031c3439dca35100470f36fd6a7a4babd26068c7adb99728c11e8350150f
id_train_0275,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0275.npz,15656,293.1499938964844,293.1499938964844,294.6286926269531,309.8175048828125,361.3966064453125,2.950363705167547e-05,0.43703633546829224,1.6343032121658325,1.4786926269531477,293.56988525390625,0.41988525390627274,0.47167596341185297,0.8901985398387617,true,true,,e188b2a8957f779c0019095166a08be55d101bf0bd00b057961aa224538882e9
id_train_0276,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0276.npz,15824,293.1499938964844,293.1499938964844,294.41131591796875,304.1912841796875,344.2619934082031,6.2418844208878e-06,0.4799075126647949,1.2953426837921143,1.2613159179687727,293.6869201660156,0.5369201660156477,0.5687406882516779,0.9440509130200493,true,true,,0ec6ab3af9aae3ca30c4667dd793397fdc2f622374d91fab12cea170896715fd
id_train_0277,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0277.npz,16036,293.14996337890625,293.1499938964844,294.8202209472656,312.9405517578125,325.9293518066406,2.4222708816523664e-05,0.05978521704673767,0.21077081561088562,1.6702209472656477,293.5398254394531,0.38982543945314774,0.4185300675101569,0.9314156131534981,true,true,,29d003a90ca5fe28b4c0fc949fcc741db24158a4cce5f149369f379d55334f58
id_train_0278,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0278.npz,15856,293.14996337890625,293.1499938964844,296.41326904296875,325.2559814453125,360.6103210449219,1.2981654435861856e-06,0.2528574466705322,0.5207071304321289,3.2632690429687727,293.49761962890625,0.34761962890627274,0.37265709545144965,0.932813659391496,true,true,,51cf9254588e955a53e2595dc8ee8c75cc78627659cf3c4d26854afe8aaf9db9
id_train_0279,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0279.npz,15280,293.1499328613281,293.1499938964844,296.51904296875,338.64300537109375,370.3370361328125,7.619516964041395e-06,0.3936766982078552,1.0226384401321411,3.3690429687500227,293.49847412109375,0.34847412109377274,0.3475977987084831,1.0025210815158947,true,true,,f014ddcd8c9376f109c074b1c41827df27b7d9f6840167f8c9f480534d489216
id_train_0280,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0280.npz,15848,293.1499938964844,293.1499938964844,294.1566162109375,302.7276611328125,335.998046875,2.37043514061952e-05,0.4157010316848755,1.1671222448349,1.0066162109375227,293.29144287109375,0.14144287109377274,0.14685935903320227,0.9631178566004435,true,true,,8937500a0dd66b8ab1024b1708ac602e1e4bd66cb9f2acfa920249e111667b0c
id_train_0281,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0281.npz,15896,293.14996337890625,293.1499938964844,293.85198974609375,300.77264404296875,341.4507751464844,5.124863491801079e-06,1.0116991996765137,2.44657564163208,0.7019897460937727,293.2472839355469,0.09728393554689774,0.1091559725500944,0.8912378615128156,true,true,,2ca8f3754a3440d33b95e1f67125467851200f5af50baf8d1a0af96b05457aae
id_train_0283,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0283.npz,15652,293.1499938964844,293.1499938964844,293.7165222167969,298.10333251953125,330.53271484375,3.674535037134774e-05,1.4212071895599365,3.4428791999816895,0.5665222167968977,293.25396728515625,0.10396728515627274,0.11966403448249077,0.8688265075291709,true,true,,5a495ecc2c8af27fe372dddbf73fa1b9b933f6814f2d938a5d7f641d270cfa03
id_train_0284,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0284.npz,14992,293.1499938964844,293.1499938964844,293.9176940917969,298.49945068359375,324.6038818359375,0.0003681723610498011,0.7366500496864319,2.523421049118042,0.7676940917968977,293.4842529296875,0.33425292968752274,0.37450415678751575,0.892521280817637,true,true,,b0360fe4c798da28d21bbf4942c49a0ad3b6536b722a71784f1ae4e676873769
id_train_0285,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0285.npz,16024,293.1499328613281,293.14996337890625,294.7101745605469,307.4582824707031,341.1429443359375,1.777151192072779e-05,0.3844950199127197,1.0136713981628418,1.5601745605468977,293.37744140625,0.22744140625002274,0.24177186173115703,0.94072736430731,true,true,,a2b8737b9faa08a31ae3a89c52594e896613802249df43a7e33a6f41b43bfeed
id_train_0286,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0286.npz,15984,293.1499328613281,293.1499938964844,293.98907470703125,301.0459289550781,343.05950927734375,9.915106602420565e-06,0.9730964303016663,2.1066033840179443,0.8390747070312727,293.343505859375,0.19350585937502274,0.2075209075564765,0.9324644039654675,true,true,,8a93dd8912d6cc97becd8173b8a5614011fc5e007d7e8a700698e412e077ac99
id_train_0287,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0287.npz,15316,293.1499938964844,293.1499938964844,293.70086669921875,298.250732421875,324.4903259277344,0.0005442075780592859,1.1591339111328125,4.125199794769287,0.5508666992187727,293.29449462890625,0.14449462890627274,0.16655385435095818,0.8675549987681295,true,true,,e4e1f33b51c7c7cd59828fea0e13ede0d35dd11dd85454ab0c1fe237a21f01a0
id_train_0288,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0288.npz,15820,293.1499328613281,293.14996337890625,293.557373046875,296.6624450683594,310.2694396972656,3.702763206092641e-05,1.0065906047821045,2.098665952682495,0.40737304687502274,293.23040771484375,0.08040771484377274,0.08814705241728064,0.9121997008264038,true,true,,a23e7a57a1ac31ab23ae613e23fe11a5ef71cfc980e9e3c590a9d3e1d47eb13e
id_train_0289,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0289.npz,15296,293.1499328613281,293.1499938964844,294.1327819824219,302.62652587890625,322.1837158203125,5.1858016377082095e-05,0.7347774505615234,1.9656982421875,0.9827819824218977,293.2888488769531,0.13884887695314774,0.15683681326214202,0.885307945661146,true,true,,af45a8105802e886d95a73a67700366fe18d472646d030269ed16aa2a940cf68
id_train_0290,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0290.npz,16072,293.1499938964844,293.1499938964844,293.6116027832031,297.87542724609375,303.9585266113281,6.696857599308714e-05,0.11762066930532455,0.23292376101016998,0.46160278320314774,293.2607116699219,0.11071166992189774,0.11628109699927412,0.9521037621668538,true,true,,a2e068541c20cfb6c411d7ce39cba7898624e3f571cd6415fe057920558fee8a
id_train_0291,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0291.npz,15792,293.1499938964844,293.1499938964844,296.0166931152344,319.3210754394531,377.4299621582031,2.1417931748146657e-06,0.24163320660591125,0.7156418561935425,2.8666931152343977,293.93280029296875,0.7828002929687727,0.829510848082108,0.9436890364709111,true,true,,aff43f43ae39f19b1d7960d3b773ba9ecf131307e5c929fa2fbdf53cfe0bfe92
id_train_0292,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0292.npz,15784,293.1499938964844,293.1499938964844,293.93463134765625,299.8619384765625,317.6337585449219,3.075009226449765e-05,0.5784057974815369,1.214161992073059,0.7846313476562727,293.2659912109375,0.11599121093752274,0.12453246717561477,0.9314134182690911,true,true,,7e5d23209b738429e6de9221f8dd7e8492bd78296d685dd3d11d2853bbe0669c
id_train_0293,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0293.npz,15664,293.1499938964844,293.1499938964844,293.67864990234375,297.3096618652344,304.9866027832031,3.057218009416829e-06,0.2943296432495117,0.7212100028991699,0.5286499023437727,293.3290100097656,0.17901000976564774,0.19298503203239434,0.9275849421088742,true,true,,280d0f7d89196f04bd7a7344b4ba37aa33ff10650acdc32ed4ce512e98c709cb
id_train_0294,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0294.npz,15152,293.1499328613281,293.1499938964844,300.58465576171875,379.8086853027344,426.62310791015625,5.982511083857389e-06,0.23789946734905243,0.7072170376777649,7.434655761718773,294.1313171386719,0.9813171386718977,1.037120839344657,0.9461936366951986,true,true,,37b19ff19157e526de31fad2128b136d7347f2c86788b3df181ca7e3822dfc21
id_train_0295,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0295.npz,15760,293.1499938964844,293.1499938964844,294.8777770996094,307.841064453125,335.1333312988281,1.955118750629481e-05,0.125136137008667,0.38950055837631226,1.7277770996093977,293.5844421386719,0.43444213867189774,0.4570597751939784,0.9505149266034588,true,true,,ca3083bdbab4d08dd134eea077b71bab5817d50a3e990349b365c2db8b8b5784
id_train_0296,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0296.npz,15760,293.1499938964844,293.1499938964844,295.6533508300781,324.6876220703125,445.4521789550781,7.086168238856771e-07,0.6089602112770081,1.7927371263504028,2.5033508300781477,293.416748046875,0.26674804687502274,0.27573424915772876,0.9674099162140514,true,true,,255cbc3265c7708e8812709b7fa0809507fd9dacd175da3f8270c1d1726f95a9
id_train_0297,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0297.npz,15676,293.1499938964844,293.1499938964844,293.92767333984375,298.89208984375,312.3565673828125,5.239305755821988e-05,0.4158913493156433,0.9981022477149963,0.7776733398437727,293.455322265625,0.30532226562502274,0.32844945923408553,0.9295867508413826,true,true,,86755a92909e41d21aebbd4210dd2df31ba8eff6ca602d93034227bbf6a15237
id_train_0298,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0298.npz,15856,293.1498718261719,293.14996337890625,294.1273193359375,302.5156555175781,330.4220275878906,2.5999877379945247e-06,0.7296702861785889,1.461116075515747,0.9773193359375227,293.2878112792969,0.13781127929689774,0.14935167565846516,0.9227300509975007,true,true,,fa207153735e4e82be34dcb49c241dd8aa237038267d45504da57754305bb2a9
id_train_0299,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0299.npz,15392,293.1499328613281,293.1499938964844,293.6558837890625,296.986083984375,306.7162170410156,0.00011317645839881152,0.7583724856376648,1.864862322807312,0.5058837890625227,293.2676696777344,0.11766967773439774,0.1300579710433958,0.9047479119533202,true,true,,de1a553102e17cd73c288de7f8951a9437775887a6f7bbd05aeed8d99f187722
id_train_0300,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0300.npz,16024,293.1499328613281,293.1499938964844,293.47509765625,296.17120361328125,310.2737731933594,0.00019233972125221044,1.061112403869629,2.0841188430786133,0.32509765625002274,293.2156982421875,0.06569824218752274,0.0718171214305206,0.9147991576226351,true,true,,e27e81319552656e9e7648e65b1d3228a1557015492dd3cfeadd903122304cc7
id_train_0302,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0302.npz,15520,293.1499328613281,293.1499938964844,295.3819274902344,311.3468933105469,348.2894592285156,2.8518770704977214e-05,0.47555702924728394,1.3269132375717163,2.2319274902343977,293.4980773925781,0.34807739257814774,0.38078190766429576,0.9141122137688829,true,true,,c0241dbafb7d5a02359f1be3456606f77ce02b915311bf1d2979f8260832f263
